PairIndex,Response,Drug1,Drug2,Conc1,Conc2,ConcUnit
2,12.686495982533074,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,27.206411668868117,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,17.9996158335477,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,17.320267338213736,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,2.7188089092895784,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
2,57.218332545852846,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,47.55127102158591,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,51.25781559168132,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,47.73531627131315,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,70.47214489399273,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,45.30397660924451,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,58.96858011683434,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,64.06592127541379,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,63.427730357833724,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,65.86289721258059,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,18.79058932900045,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,27.657767583515856,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,80.9256814366692,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,73.81965694457145,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,49.02100890779533,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,45.657316288627065,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,42.59212726240376,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,72.83108174241046,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,72.1189885188317,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,24.386154256073205,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,19.708383261560975,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,22.969046807673635,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,23.82657335302539,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,26.733452602838433,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,0.10599841662326026,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
2,30.134850480169266,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,36.35468371273294,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,31.51010291251368,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,49.842007122117884,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,47.801119575038285,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,44.095255007286625,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,69.33069121619263,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,89.62377449301967,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,61.51685402809023,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,69.38049702888232,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,34.92763776854022,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,60.04020278471945,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,78.7786176261995,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,87.62387016411864,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,54.36706528258757,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,28.284738462424205,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,42.81470597827635,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,35.692378865886326,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,45.94544548684057,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,9.854931351278776,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,26.70157095449148,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,33.62544199825418,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,22.823927333136208,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,19.82303340031153,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,0.0,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
2,53.180060165735576,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,56.45346067882524,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,48.05251121073223,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,50.13760762813378,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,49.077327050623126,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,34.6276957090989,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,35.14746160312278,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,64.75971546156288,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,62.654820514383935,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,77.40214467682787,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,35.09891989735418,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,55.50403791930198,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,75.89601794724955,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,96.04665816902028,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,44.563907391805934,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,45.78788545660418,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,56.86534158562092,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,73.15388234217602,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,74.23526914627894,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,21.799861239419176,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,28.50368178115141,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,20.664414248988802,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,23.22972309075328,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,20.16669612326392,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,1.2276492056565693,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
3,54.83895218559149,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,64.51607405421905,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,48.85091973540582,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,20.244917831437782,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
