combination,ci,log2_ci,neglog10_p_nl,same_family,dual_positive,nl_synergy,cbca_improvement
hsa-miR-3937 + hsa-miR-429,1.8686488692467476,0.9019955031720491,1.7315296334371986,False,False,-0.3550672956622162,0.06818160969640519
hsa-miR-25-3p + hsa-miR-3937,1.6748217364323514,0.7440075471218682,1.1222734494465376,False,False,-0.3077617129436632,-0.10671138315046394
hsa-miR-135b-5p + hsa-miR-3714,3.437470668914019,1.7813474034176564,0.8016906291412219,False,False,-0.39707867013258347,0.19408745104539205
hsa-miR-103a-3p + hsa-miR-3714,1.013002337533999,0.018637503205998072,0.007172545069167409,False,False,-0.007187653785566406,0.18172387778437837
hsa-miR-2110 + hsa-miR-452-5p,0.3724702547374594,-1.4248028775172052,1.023636897089398,False,False,0.21905898062719728,-0.06684301000517276
hsa-miR-200a-3p + hsa-miR-2110,0.6492778564976399,-0.6230920875333589,1.083622343527418,False,False,0.10165931223265481,0.16768476163681947
hsa-miR-18b-5p + hsa-miR-2110,1.073726681158224,0.10262679972909435,0.10374018095180182,False,False,-0.02276108269413557,0.16589849275711963
hsa-miR-128-3p + hsa-miR-429,0.9316055005407723,-0.10220893711244868,0.09971229373420819,False,False,0.01617529170938012,-0.18932339536231294
hsa-miR-128-3p + hsa-miR-25-3p,3.9451615549596055,1.980084380027522,2.8738158111603145,False,False,-0.22122372159692813,-0.16699451050794864
hsa-miR-17-5p + hsa-miR-873-5p,1.251949789528031,0.324176702964228,0.35022833238037776,False,False,-0.017096347013002763,-0.4719311897530274
hsa-miR-34b-5p + hsa-miR-873-5p,1.1048128082157267,0.1438019501269581,0.18313641744205592,False,False,-0.05136222990260536,0.17547846513492288
hsa-miR-135b-5p + hsa-miR-452-5p,1.9378059253967463,0.9544240895930496,0.51950762606929,False,False,-0.08075996844741942,-0.14909428009298056
hsa-miR-103a-3p + hsa-miR-452-5p,7.574917886397416,2.921230249571816,2.3819863798402223,False,False,-0.25945739883284663,-0.41498913086503786
hsa-miR-3714 + hsa-miR-3937,0.6522669651274339,-0.6164655316025246,1.2915890497506408,False,False,0.4072064827412739,0.14942780365714114
hsa-miR-363-3p + hsa-miR-3937,1.6646011292651839,0.7351765209782657,1.4662425801588788,False,False,-0.3049614936803652,-0.057476155485254504
hsa-miR-20b-5p + hsa-miR-3937,4.440113723189986,2.1505966283278815,2.508728325903109,False,False,-0.5917970857053223,-0.2812931951880413
hsa-miR-106a-5p + hsa-miR-3714,1.081008325379473,0.11237763402300509,0.06953364467852194,False,False,-0.041963990228474524,0.07935137601304426
hsa-miR-3714 + hsa-miR-93-5p,1.7295898800100722,0.7904299868681358,0.4869504940543182,False,False,-0.236217368616997,0.13521769703033648
hsa-miR-2110 + hsa-miR-450b-3p,1.1152028520837733,0.15730615595478292,0.25563339060190576,False,False,-0.05360029214253603,0.16712588647056567
hsa-miR-196a-5p + hsa-miR-2110,1.0482162258671204,0.06793634646477625,0.061806747453733955,False,False,-0.010283242791354369,0.17906365060036433
hsa-miR-10b-5p + hsa-miR-2110,0.7314432506360256,-0.451182158345797,0.6818313388096818,False,False,0.04773905046611435,0.19022742858997985
hsa-miR-128-3p + hsa-miR-363-3p,1.6398645257956286,0.713576634333683,0.8399303529904251,False,False,-0.05932120586383868,-0.16502553436514697
hsa-miR-128-3p + hsa-miR-20b-5p,1.9038555406556654,0.92892401505011,0.9585765123419697,False,False,-0.09272249373314718,-0.33240588497674206
hsa-miR-506-3p + hsa-miR-873-5p,1.0442478474410493,0.06246416960621281,0.06195348170570832,False,False,-0.047330149037646096,0.18919971862446702
hsa-miR-34a-5p + hsa-miR-873-5p,1.390009023340813,0.4750942483349625,0.558628824626452,False,False,-0.10676316836227379,0.03586157901301765
hsa-miR-106a-5p + hsa-miR-452-5p,1.3653676973817368,0.4492895253235398,0.43200389640978937,False,False,-0.026355959502401466,-0.35434391326819104
hsa-miR-452-5p + hsa-miR-93-5p,2.1267664255178453,1.0886615964152624,1.68650630942197,False,False,-0.06429750510265189,-0.4360492426038607
hsa-miR-2110 + hsa-miR-3937,4.014116880980069,2.0050826249604574,2.096444052323921,False,False,-0.5735406333380232,0.19327846484102829
hsa-miR-211-5p + hsa-miR-3937,7.322273318996089,2.872291626223832,2.2375453299472836,False,False,-0.659510094562676,-0.13967879487518378
hsa-miR-20a-5p + hsa-miR-3937,4.7143478347712415,2.237058207673019,2.092014262012653,False,False,-0.6018039929659692,-0.31235426112340237
hsa-miR-18a-5p + hsa-miR-3714,3.4347371134408977,1.7801996828428555,0.8099252643449394,False,False,-0.3969490204227372,0.1950358547770208
hsa-miR-3714 + hsa-miR-92a-3p,4.561745018587839,2.1895858086185864,0.8707793186651736,False,False,-0.4372280143617371,0.12145053271982069
hsa-miR-2110 + hsa-miR-340-5p,1.0014851274277903,0.00214099654204137,0.003145939544084346,False,False,-0.0002585896400919552,0.18725703729905696
hsa-miR-137 + hsa-miR-2110,0.6557673128505306,-0.6087441034395865,1.1255814399903934,False,False,0.13323735468538428,0.1665338174270047
hsa-miR-10a-5p + hsa-miR-2110,0.8854325869927522,-0.1755456242890493,0.15208926438988116,False,False,0.016823794195963915,0.19106769674393717
hsa-miR-128-3p + hsa-miR-211-5p,1.6410368874964838,0.7146076683520088,0.36310102935273864,False,False,-0.04861299807731104,-0.23461060810483012
hsa-miR-128-3p + hsa-miR-20a-5p,1.6157067917834562,0.6921654107009558,0.36066002768011574,False,False,-0.04742410262710876,-0.3119556500891234
hsa-miR-449b-5p + hsa-miR-873-5p,1.251915197231945,0.3241368396854306,0.39108903970849757,False,False,-0.020979411328118175,0.18335128762960884
hsa-miR-27b-3p + hsa-miR-873-5p,1.699429581809238,0.7650505830744228,0.9811259680422009,False,False,-0.04842507495451609,-0.3195648998284908
hsa-miR-18a-5p + hsa-miR-452-5p,4.004676288376852,2.0016856293934913,2.078421692646865,False,False,-0.27522210082002796,-0.3265781865046411
hsa-miR-452-5p + hsa-miR-92a-3p,2.124065423964494,1.086828203701152,0.9007129819411613,False,False,-0.04368814453791681,-0.23862282864315573
hsa-miR-128-3p + hsa-miR-3937,1.4067585668623683,0.4923747491301221,0.775627470199535,False,False,-0.22085704445216736,-0.07247491927090696
hsa-miR-204-5p + hsa-miR-3937,3.056682684146221,1.611966793059187,1.8410792029245038,False,False,-0.5139383797778863,-0.26435152404527995
hsa-miR-19b-3p + hsa-miR-3937,6.8864644640543204,2.7837634881094324,2.013188348957502,False,False,-0.6529085141186185,-0.37572120439881085
hsa-miR-17-5p + hsa-miR-3714,1.4929796278970269,0.5781944796503156,0.3364451613918893,False,False,-0.1849061058739324,0.16686250568412017
hsa-miR-34b-5p + hsa-miR-3714,0.7469624164193909,-0.4208924395695405,0.29932554724929566,False,False,0.1896978646737847,0.18411372201246717
hsa-miR-200c-3p + hsa-miR-2110,0.6570245524424059,-0.6059808110596152,0.6435030781812389,False,False,0.13008160024443213,0.12318532554382729
hsa-miR-124-3p + hsa-miR-2110,1.5923753134378031,0.6711804106433022,1.064214829830995,False,False,-0.2964001073917798,0.1749369023421132
hsa-miR-128-3p + hsa-miR-204-5p,1.801737379689584,0.8493887399911388,0.40433961195374857,False,False,-0.05537686575733093,-0.3940473312092241
hsa-miR-128-3p + hsa-miR-19b-3p,2.9635549913276673,1.567328828208964,0.6410146393361701,False,False,-0.08245515385386509,-0.5761378037582292
hsa-miR-449a + hsa-miR-873-5p,1.4116924776405109,0.49742584689313823,0.8150317896034002,False,False,-0.09404957438616476,0.1333805164533292
hsa-miR-27a-3p + hsa-miR-873-5p,1.805579175791679,0.852461684765935,1.1928575090449733,False,False,-0.04724018896155617,-0.2052601769807231
hsa-miR-17-5p + hsa-miR-452-5p,1.2663310547052757,0.3406546153078205,0.3412689159665392,False,False,-0.01716765629899529,-0.2867845275899318
hsa-miR-34b-5p + hsa-miR-452-5p,1.6188133410357277,0.6949366437708112,0.7783051964610302,False,False,-0.20695747022671834,0.07359671248446284
hsa-miR-3937 + hsa-miR-873-5p,1.3525168598872157,0.43564657817340013,1.069202608642736,False,False,-0.19908169124325825,-0.05502814426576699
hsa-miR-200b-3p + hsa-miR-3937,2.8320488537811594,1.501846152603076,2.1976856654120227,False,False,-0.494117716609547,0.06468941006859685
hsa-miR-19a-3p + hsa-miR-3937,5.209569029649756,2.3811640280691617,2.197072287873564,False,False,-0.6172057376665547,-0.4461684268728431
hsa-miR-3714 + hsa-miR-506-3p,1.0875109848840803,0.12102997361216875,0.13658123161068497,False,False,-0.08988313917871893,0.1878904394481669
hsa-miR-34a-5p + hsa-miR-3714,0.7339935534866547,-0.4461607026549446,0.22809356150806043,False,False,0.2029439352707446,0.1628299337403905
hsa-miR-193b-3p + hsa-miR-2110,1.1554815797157587,0.2084942610478208,0.306326508757041,False,False,-0.017495818304871305,0.19593351006421492
hsa-miR-107 + hsa-miR-2110,0.8017458223571576,-0.31878316362650677,0.18081947620480393,False,False,0.0940171143227922,0.16934904011313695
hsa-miR-128-3p + hsa-miR-873-5p,1.4576918485002714,0.5436857706748635,0.27646467480302295,False,False,-0.03907465755607056,-0.3549909600879908
hsa-miR-128-3p + hsa-miR-200b-3p,1.1627803490104454,0.21757859524456352,0.8041750308546218,False,False,-0.03882272430274028,-0.10314350655273843
hsa-miR-128-3p + hsa-miR-19a-3p,2.1786935108107195,1.1234632586230187,0.5192950528681605,False,False,-0.06732749879530875,-0.4579132093435363
hsa-miR-429 + hsa-miR-873-5p,1.0759434803707824,0.105602294687824,0.17864761318212863,False,False,-0.015551204346347852,-0.002697851318446798
hsa-miR-25-3p + hsa-miR-873-5p,2.4516450549317987,1.2937501231735744,2.664814782792332,False,False,-0.17546488202709976,-0.1386182186289874
hsa-miR-452-5p + hsa-miR-506-3p,3.35007072033164,1.744191551330061,1.2785823122548998,False,False,-0.7835672377480929,-0.2435773078211058
hsa-miR-34a-5p + hsa-miR-452-5p,6.947174914469669,2.7964264216524715,1.440688227435028,False,False,-0.3257368530955391,-0.3790009479517633
hsa-miR-3937 + hsa-miR-452-5p,8.53259592011423,3.092984727630064,2.301018467047525,False,False,-0.6743069061706874,-0.21236575303745844
hsa-miR-200a-3p + hsa-miR-3937,2.2458309685194777,1.1672493480165576,2.0188543838454156,False,False,-0.4237172765861058,-0.03844552587684294
hsa-miR-18b-5p + hsa-miR-3937,3.278367880476453,1.7129777548521292,2.0646812368437932,False,False,-0.5308358918785389,0.1477423527238938
hsa-miR-3714 + hsa-miR-449b-5p,2.082729380679604,1.0584753950602301,0.6033570527016288,False,False,-0.29111409926130577,0.1943126653640354
hsa-miR-27b-3p + hsa-miR-3714,0.8998229375661985,-0.15228695147426557,0.09322548058515089,False,False,0.062342956524158,0.17668270437448377
hsa-miR-143-5p + hsa-miR-2110,0.4598523923121778,-1.1207572490510975,1.3276977805323376,False,False,0.15272577888499014,0.11428417870517595
hsa-miR-106b-5p + hsa-miR-2110,0.21613459363145954,-2.2099980922582048,1.5083081804822525,False,True,0.47155847720466926,0.0643772983667947
hsa-miR-128-3p + hsa-miR-452-5p,1.7847029051263892,0.8356839325321012,0.4104352477171478,False,False,-0.05471760222832346,-0.2578703248665358
hsa-miR-128-3p + hsa-miR-200a-3p,1.6809948880077803,0.7493153372706667,1.1817585670694422,False,False,-0.07624160515123508,-0.09758868572420296
hsa-miR-128-3p + hsa-miR-18b-5p,1.2603119201220074,0.33378083683761084,0.2812102487596652,False,False,-0.06846647820857998,-0.225018228367562
hsa-miR-363-3p + hsa-miR-873-5p,1.5429521343826187,0.6256933071711642,0.7611314960522558,False,False,-0.05349817899563339,-0.08850171015867711
hsa-miR-20b-5p + hsa-miR-873-5p,1.6397360304166169,0.7134635841966345,0.852458822723483,False,False,-0.07619859128763788,-0.39874788689759855
hsa-miR-449b-5p + hsa-miR-452-5p,0.4368716426463483,-1.1947186314518214,1.3430813235376964,False,False,0.13439013293719168,0.03784508754713464
hsa-miR-27b-3p + hsa-miR-452-5p,1.4348721289952855,0.5209221744729488,0.6994197728482724,False,False,-0.03565971381707653,-0.2787134110474577
hsa-miR-3937 + hsa-miR-450b-3p,1.708337707409409,0.7725931978187524,1.3656458341139481,False,False,-0.3167092520694984,0.15639972167268945
hsa-miR-196a-5p + hsa-miR-3937,1.179803760834582,0.2385469131338324,0.24053879361592204,False,False,-0.11640807600416858,0.07358456224238033
hsa-miR-10b-5p + hsa-miR-3937,1.0454120026255733,0.06407162843281416,0.13645591110410388,False,False,-0.03318006927358208,0.08856805770133211
hsa-miR-3714 + hsa-miR-449a,1.2073846527912513,0.2718853681129743,0.16220533283598398,False,False,-0.09618495013623918,0.17777357867176058
hsa-miR-27a-3p + hsa-miR-3714,1.404669058760612,0.49023027028679234,0.27453230037516846,False,False,-0.16132517488439035,0.18309599473276653
hsa-miR-135b-5p + hsa-miR-2110,1.3379203402906596,0.4199922205467427,0.2576091075005367,False,False,-0.042148053751311615,0.19370344163181488
hsa-miR-103a-3p + hsa-miR-2110,1.2590627470289188,0.33235018343159434,0.7361117066641778,False,False,-0.06150511684641738,0.1870937115855298
hsa-miR-128-3p + hsa-miR-450b-3p,1.269082316369865,0.34378564961008995,1.0484778209380021,False,False,-0.1100153189410385,0.08085098126344459
hsa-miR-128-3p + hsa-miR-196a-5p,1.4604348737947577,0.546398024481193,0.5877662127225395,False,False,-0.07048127797031631,-0.0882378620896688
hsa-miR-10b-5p + hsa-miR-128-3p,1.2604087936827528,0.33389172496971053,0.18220213587137446,False,False,-0.025711768507136606,-0.17853352448816515
hsa-miR-211-5p + hsa-miR-873-5p,2.1481818500919796,1.1031161269923346,2.174992508924284,False,False,-0.05333906781056457,-0.17299726609796592
hsa-miR-20a-5p + hsa-miR-873-5p,0.8447663532011235,-0.24337572117179188,0.2932210841980659,False,False,0.017200825856115334,-0.30799093110717934
hsa-miR-449a + hsa-miR-452-5p,1.999311655581373,0.9995033789939342,1.2378890713820243,False,False,-0.1611923616966984,-0.026439091332499554
hsa-miR-27a-3p + hsa-miR-452-5p,1.6981483273945748,0.7639624788265302,0.8532282072336131,False,False,-0.043530335301166165,-0.24110205423574924
hsa-miR-340-5p + hsa-miR-3937,1.0026621200190937,0.003835524298937116,0.0077005615340325784,False,False,-0.002027996212691674,0.1008637954376149
hsa-miR-137 + hsa-miR-3937,2.204231173309518,1.1402755374742721,2.0188893969126713,False,False,-0.41729851710350246,0.1871927561760905
hsa-miR-10a-5p + hsa-miR-3937,1.2462179621110843,0.31755641616001695,0.7417861559581087,False,False,-0.15091063342793765,0.10480482372084564
hsa-miR-3714 + hsa-miR-429,6.370575683988849,2.6714237490763226,0.9177469609436227,False,False,-0.4720829582132655,0.1984171591466228
hsa-miR-25-3p + hsa-miR-3714,3.015922351102676,1.592599284998757,0.7597061849468626,False,False,-0.37430860016692946,0.16149302570972465
hsa-miR-106a-5p + hsa-miR-2110,0.3047160561827523,-1.7144625739737773,1.2168027452120624,False,False,0.2966779049231042,0.11316517137262819
hsa-miR-2110 + hsa-miR-93-5p,0.4785115486465269,-1.0633743510036122,0.49117961267993676,False,False,0.14170024898335012,0.16304847058624883
hsa-miR-128-3p + hsa-miR-340-5p,0.998997042763999,-0.001447687536363434,0.0015412137997208128,False,False,0.00017506935045163985,-0.05527922636043023
hsa-miR-128-3p + hsa-miR-137,0.38283395591304115,-1.3852092978357242,1.8755406705271036,False,True,0.4091807859197515,0.127809002903908
hsa-miR-10a-5p + hsa-miR-128-3p,1.2804224715938033,0.35661990171844854,0.17630674611799466,False,False,-0.027255066965397617,-0.24909630506175504
hsa-miR-204-5p + hsa-miR-873-5p,6.415796407215239,2.6816283614061067,2.4234195666010296,False,False,-0.0717113654152523,-0.4894166864360854
hsa-miR-19b-3p + hsa-miR-873-5p,2.9248699210460085,1.5483724645473855,1.8827173238271884,False,False,-0.055907627860891304,-0.4960525183305876
hsa-miR-429 + hsa-miR-452-5p,1.993000959202966,0.9949424045257061,1.4065478106413292,False,False,-0.10977543088230243,-0.3053036974644695
hsa-miR-25-3p + hsa-miR-452-5p,3.6745580038958296,1.8775707250681835,3.0350258324086368,False,False,-0.21569211920714737,-0.000950206638805684
hsa-miR-200c-3p + hsa-miR-3937,2.4671260917855187,1.3028314518945971,1.8884550112410905,False,False,-0.45422413925679456,0.09445098249397035
hsa-miR-124-3p + hsa-miR-3937,1.2957319565994379,0.37376730396320185,0.5059245237975304,False,False,-0.18184858581136898,0.21053993993445014
hsa-miR-363-3p + hsa-miR-3714,3.2652835293956795,1.7072082685537964,0.7862584148815329,False,False,-0.3884881991738165,0.18373642844879404
hsa-miR-20b-5p + hsa-miR-3714,2.5016891250899294,1.3229025226946003,0.6996685705826843,False,False,-0.3361420594216089,0.16288404915428645
hsa-miR-18a-5p + hsa-miR-2110,1.2405142162119953,0.31093826851613643,0.5660318551030097,False,False,-0.07112004751580275,0.16106903569181427
hsa-miR-2110 + hsa-miR-92a-3p,0.2583886787096912,-1.9523852351001003,2.190739971908704,False,False,0.37318245018445395,0.0008470010525615801
hsa-miR-128-3p + hsa-miR-200c-3p,1.0647863520114231,0.09056398461598689,0.17320957693304836,False,False,-0.015161964972243813,-0.06394359680895914
hsa-miR-124-3p + hsa-miR-128-3p,0.7511133228433863,-0.41289750676112713,0.8931144437845355,False,False,0.2640116099702424,0.14449550488732535
hsa-miR-200b-3p + hsa-miR-873-5p,1.3521722826598357,0.4352789796556897,1.6477283973822265,False,False,-0.07222787853824439,0.10799534744234705
hsa-miR-19a-3p + hsa-miR-873-5p,1.8696523371994023,0.9027700251775314,1.3116164272602964,False,False,-0.03951491459595123,-0.3426383440094889
hsa-miR-363-3p + hsa-miR-452-5p,2.113164387275864,1.0794050017654389,1.0464272809708095,False,False,-0.08008587576903996,-0.11723988988027564
hsa-miR-20b-5p + hsa-miR-452-5p,2.0299334895542245,1.0214324585127994,1.0930120852507923,False,False,-0.09909401893132899,-0.13868298177613894
hsa-miR-193b-3p + hsa-miR-3937,3.8285504382488327,1.936798263847832,2.0803521945983428,False,False,-0.5643176978307721,0.20189287019116944
hsa-miR-107 + hsa-miR-3937,1.8890526370528116,0.9176629019152999,1.1809225838268775,False,False,-0.3594823161880481,0.15968381968909173
hsa-miR-2110 + hsa-miR-3714,1.9280412040812207,0.9471358836676876,0.5576650477664725,False,False,-0.2695424114179608,0.2022161069632315
hsa-miR-211-5p + hsa-miR-3714,7.380178537829137,2.8836557177118376,0.9322999675866759,False,False,-0.4841078501768986,0.17564989051873395
hsa-miR-20a-5p + hsa-miR-3714,1.4398940752170553,0.5259626847371248,0.338430466474096,False,False,-0.1710778286262457,0.13026113159534025
hsa-miR-17-5p + hsa-miR-2110,0.3906200697874236,-1.356162019090866,1.7162868881871953,False,True,0.2028392216448677,0.17562383665507159
hsa-miR-2110 + hsa-miR-34b-5p,0.959341463699633,-0.059883681829772634,0.06901468110639941,False,False,0.02294545840046336,0.1879226441834647
hsa-miR-128-3p + hsa-miR-193b-3p,1.3132140295387926,0.39310206793696734,0.2115466692219125,False,False,-0.029682017795077703,0.05011268667623858
hsa-miR-107 + hsa-miR-128-3p,2.32433437062513,1.2168176247421025,0.5561018480149444,False,False,-0.21663085881327113,-0.059260000485315795
hsa-miR-452-5p + hsa-miR-873-5p,0.7732773179475166,-0.3709421988764149,0.3055592837985873,False,False,0.02490783240934326,-0.16763550188533963
hsa-miR-200a-3p + hsa-miR-873-5p,1.6165508187278288,0.6929188614845441,0.9151191841372028,False,False,-0.07177845216879235,-0.03388542974677669
hsa-miR-18b-5p + hsa-miR-873-5p,2.0232141984348377,1.0166490666391215,1.297972842985044,False,False,-0.16764348141010754,0.07568478346617846
hsa-miR-211-5p + hsa-miR-452-5p,2.8295121987236067,1.5005533572475458,2.516158764573462,False,False,-0.06452522473568176,-0.39396932969762
hsa-miR-20a-5p + hsa-miR-452-5p,1.5538886698435384,0.635883143888331,0.7194966017634441,False,False,-0.03336588341205337,-0.27125243732230897
hsa-miR-143-5p + hsa-miR-3937,1.8079226757174438,0.8543329754607645,1.7055813282027084,False,False,-0.34133754592310456,-0.03953556390089297
hsa-miR-106b-5p + hsa-miR-3937,4.917205808069599,2.297838739959746,2.1937024849676394,False,False,-0.6084881430047099,-0.32128838140869553
hsa-miR-128-3p + hsa-miR-3714,0.6596705704291774,-0.6001823508084686,0.5988691845252834,False,False,0.2889006757888386,0.1521456442475596
hsa-miR-204-5p + hsa-miR-3714,1.4770055514863885,0.5626752486394866,0.23902773433902583,False,False,-0.18084956450204387,0.16903356277451684
hsa-miR-19b-3p + hsa-miR-3714,0.6982589328759986,-0.5181659697642081,0.4916335768186364,False,False,0.2419881408780451,0.06403331955808142
hsa-miR-2110 + hsa-miR-506-3p,2.380997944999245,1.2515663754420656,1.168629025661999,False,False,-0.6478632187722351,0.1989510809456244
hsa-miR-2110 + hsa-miR-34a-5p,1.2901914615949859,0.36758517432862176,0.47969943355243033,False,False,-0.08558445403913673,0.18136900925646277
hsa-miR-128-3p + hsa-miR-143-5p,1.0501478770109653,0.07059249589977401,0.03653629036089243,False,False,-0.005942782303608424,-0.24130345170110465
hsa-miR-106b-5p + hsa-miR-128-3p,1.5999354748994203,0.6780137226627965,0.35050229364136953,False,False,-0.0466648423704835,-0.3352006246351984
hsa-miR-450b-3p + hsa-miR-873-5p,0.9301379852766333,-0.10448334005638016,0.17351853499706338,False,False,0.038971894883177316,0.13998449414765718
hsa-miR-196a-5p + hsa-miR-873-5p,1.6867688300870771,0.7542622673187962,0.767530048057141,False,False,-0.09102124337942558,0.023802781680322516
hsa-miR-10b-5p + hsa-miR-873-5p,1.2254371872666328,0.2932965372921803,0.6586516953686828,False,False,-0.015628263958754607,-0.06016662052142449
hsa-miR-204-5p + hsa-miR-452-5p,1.042982954126785,0.06071557952813686,0.0359821935556554,False,False,-0.002531148953521044,-0.2899045965048389
hsa-miR-19b-3p + hsa-miR-452-5p,1.0484007329307543,0.06819026735889458,0.040228083892253984,False,False,-0.0038564865361015582,-0.02934382359663157
hsa-miR-135b-5p + hsa-miR-3937,1.5549615337090152,0.6368788917297348,1.3470344587941452,False,False,-0.27260721618378164,0.14064233795944053
hsa-miR-103a-3p + hsa-miR-3937,1.0979252835699511,0.13477987885057316,0.26069133047080123,False,False,-0.06812651412114412,0.08711819217445108
hsa-miR-3714 + hsa-miR-873-5p,2.036635979149487,1.0261881413216722,0.5894284457878074,False,False,-0.2850289860174023,0.18589796226469002
hsa-miR-200b-3p + hsa-miR-3714,7.650772612269697,2.9356054455317,0.9318616651558638,False,False,-0.4867914779684941,0.19826596269299115
hsa-miR-19a-3p + hsa-miR-3714,0.742819894952829,-0.4289156393805687,0.3881447734815361,False,False,0.1938786575406557,0.05106260254256886
hsa-miR-2110 + hsa-miR-449b-5p,0.4026647254622132,-1.3123490011230377,1.327428076258175,False,True,0.19288254067167412,0.18774049994275083
hsa-miR-2110 + hsa-miR-27b-3p,0.8201551606994476,-0.28603122369827966,0.28717544487559876,False,False,0.028511515346561767,0.18830335092770892
hsa-miR-128-3p + hsa-miR-135b-5p,1.2870022983042493,0.3640146298983057,0.17936498727914243,False,False,-0.037213412740408375,0.12598330497961507
hsa-miR-103a-3p + hsa-miR-128-3p,1.891118086838145,0.9192394521172296,1.3995021509497125,False,False,-0.14085435073089264,-0.22391263749150966
hsa-miR-340-5p + hsa-miR-873-5p,1.3773439398954395,0.46188886333827767,0.8516164612335163,False,False,-0.04777348066941878,0.14673891665307554
hsa-miR-137 + hsa-miR-873-5p,0.8259330853727891,-0.2759031913435136,0.213013827463126,False,False,0.0534927626321941,0.16487676276217297
hsa-miR-10a-5p + hsa-miR-873-5p,0.782674612524724,-0.3535154456907908,0.46873455692120525,False,False,0.02358877846038515,-0.17503718581312053
hsa-miR-200b-3p + hsa-miR-452-5p,1.3513957953129667,0.4344502714869773,0.8322667072029684,False,False,-0.07211003615786207,-0.18146797621084435
hsa-miR-19a-3p + hsa-miR-452-5p,1.111506960761268,0.1525169832045948,0.11907882763042629,False,False,-0.006161528274038007,-0.3436938080349914
hsa-miR-106a-5p + hsa-miR-3937,7.199483701925085,2.8478934499744173,2.033174616580165,False,False,-0.6577309613281596,-0.45167636230603936
hsa-miR-3937 + hsa-miR-93-5p,3.7922249428147294,1.9230445428907705,2.0724822779786267,False,False,-0.562406625172801,-0.30283997006142904
hsa-miR-3714 + hsa-miR-452-5p,2.682827411444672,1.423754247791998,0.7205435143265718,False,False,-0.35125539552171214,0.10044261619694748
hsa-miR-200a-3p + hsa-miR-3714,1.8656732664360545,0.8996963505166397,0.5371488335484922,False,False,-0.2598331622779636,0.18334954213479168
hsa-miR-18b-5p + hsa-miR-3714,3.2755060672832648,1.7117178209574333,0.7947197744556466,False,False,-0.3890234231799833,0.1960512267063479
hsa-miR-2110 + hsa-miR-449a,1.502010904493484,0.5868952867546924,0.7476249142750176,False,False,-0.10778642519976087,0.20049133352003862
hsa-miR-2110 + hsa-miR-27a-3p,0.981407069917034,-0.027076430473778057,0.024727592216908543,False,False,0.0024632982358601674,0.2004234249540343
hsa-miR-106a-5p + hsa-miR-128-3p,1.3442008455741616,0.42674871643913653,0.22565655219264028,False,False,-0.03186658295864646,-0.2774310910790313
hsa-miR-128-3p + hsa-miR-93-5p,1.7081280161846457,0.77241610223815,0.3848360655258115,False,False,-0.05159161098423409,-0.31769855382898615
hsa-miR-200c-3p + hsa-miR-873-5p,1.2701085429724708,0.34495179441214063,1.7879142732173954,False,False,-0.05299463698258183,0.10674923293055757
hsa-miR-124-3p + hsa-miR-873-5p,1.130306444708565,0.17671396407832934,0.30590529747706907,False,False,-0.09185367420576995,0.1956008921018098
hsa-miR-200a-3p + hsa-miR-452-5p,2.2968129657947567,1.1996333798735972,1.5119139542023885,False,False,-0.10625913712842414,-0.32239344036889417
hsa-miR-18b-5p + hsa-miR-452-5p,2.837129023405464,1.5044317611849203,1.9849091466529147,False,False,-0.2146458761649352,-0.2488164369419145
hsa-miR-18a-5p + hsa-miR-3937,1.8687433250897374,0.9020684261992337,1.733406311639229,False,False,-0.35508795638866586,0.12785412924465545
hsa-miR-3937 + hsa-miR-92a-3p,6.9476395945947065,2.796522916889857,2.1649129077347222,False,False,-0.6538851561897708,-0.2177132813493167
hsa-miR-3714 + hsa-miR-450b-3p,0.7513469539782522,-0.4124488313617374,0.3727883551630512,False,False,0.18532303977350972,0.19702339342965364
hsa-miR-196a-5p + hsa-miR-3714,2.40305815078962,1.2648715601784497,0.6714720982063298,False,False,-0.3269546755271082,0.186688124969426
hsa-miR-10b-5p + hsa-miR-3714,1.83615625954582,0.8766888394048569,0.5065724256064417,False,False,-0.25500809634604504,0.17572367969588154
hsa-miR-2110 + hsa-miR-429,0.4319282506621965,-1.2111364144680439,2.022280764361864,False,True,0.28977076794676204,0.1537765388973233
hsa-miR-2110 + hsa-miR-25-3p,0.9574990594462207,-0.06265702501210654,0.055554813370737074,False,False,0.013153688378035877,0.167048652021503
hsa-miR-128-3p + hsa-miR-18a-5p,1.3645423435166135,0.44841716400273895,0.8974092660555414,False,False,-0.09799727431033622,-0.16261204883858685
hsa-miR-128-3p + hsa-miR-92a-3p,1.1060152795344753,0.14537131645539367,0.07899629891542485,False,False,-0.011928753496947081,-0.22246340519502908
hsa-miR-193b-3p + hsa-miR-873-5p,1.724620416449899,0.7862788641713866,0.9228549624846071,False,False,-0.04597575350899509,0.17789864356434212
hsa-miR-107 + hsa-miR-873-5p,1.1263747069949082,0.17168684340007367,0.08938098284477673,False,False,-0.04265780917974865,0.12933352871379755
hsa-miR-450b-3p + hsa-miR-452-5p,3.502813865252006,1.8085143273313686,2.1780439382431496,False,False,-0.3707398665529762,-0.21455776198409918
hsa-miR-196a-5p + hsa-miR-452-5p,2.5064902623481085,1.3256686292970443,1.0780910324759356,False,False,-0.13436558956778094,-0.2816718425145037
